image_path,split,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,crop_path
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZGCxVJJOUn_1iPr8AjVCqw.jpg,train,regulatory--no-entry--g1,546,381,578,417,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZGCxVJJOUn_1iPr8AjVCqw_546-381-578-417_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZGCxVJJOUn_1iPr8AjVCqw.jpg,train,regulatory--stop--g1,912,382,954,418,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZGCxVJJOUn_1iPr8AjVCqw_912-382-954-418_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZKrW78Aj7TlWMiQTeBNvnw.jpg,test,regulatory--no-entry--g1,130,1068,197,1131,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/ZKrW78Aj7TlWMiQTeBNvnw_130-1068-197-1131_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZLotUYaVN0YtyUe4lUfBKQ.jpg,val,other-sign,1453,2028,1498,2073,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/ZLotUYaVN0YtyUe4lUfBKQ_1453-2028-1498-2073_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZLotUYaVN0YtyUe4lUfBKQ.jpg,val,other-sign,1448,2078,1493,2121,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/ZLotUYaVN0YtyUe4lUfBKQ_1448-2078-1493-2121_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZLotUYaVN0YtyUe4lUfBKQ.jpg,val,other-sign,1459,1978,1498,2022,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/ZLotUYaVN0YtyUe4lUfBKQ_1459-1978-1498-2022_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZOl8k2OeO2Gz9R4Gl7xurw.jpg,train,regulatory--stop--g1,1847,1260,2016,1428,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZOl8k2OeO2Gz9R4Gl7xurw_1847-1260-2016-1428_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZT-avkqrrxrl6waYlW4YKg.jpg,test,regulatory--no-entry--g1,603,398,621,419,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/ZT-avkqrrxrl6waYlW4YKg_603-398-621-419_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZTGyKMX9xLbYljNrKWpwSw.jpg,train,regulatory--no-entry--g1,1477,1667,1492,1688,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZTGyKMX9xLbYljNrKWpwSw_1477-1667-1492-1688_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZU_PiDEWvlUcb0o7QN9zGw.jpg,train,regulatory--yield--g1,172,1457,242,1524,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZU_PiDEWvlUcb0o7QN9zGw_172-1457-242-1524_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZU_PiDEWvlUcb0o7QN9zGw.jpg,train,regulatory--yield--g1,1219,1648,1340,1831,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZU_PiDEWvlUcb0o7QN9zGw_1219-1648-1340-1831_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Zb2MdtbIwk3IaDhwXo8y_w.jpg,train,information--pedestrians-crossing--g1,1776,1092,1969,1324,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Zb2MdtbIwk3IaDhwXo8y_w_1776-1092-1969-1324_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Zb2MdtbIwk3IaDhwXo8y_w.jpg,train,information--pedestrians-crossing--g1,4052,1066,4160,1285,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Zb2MdtbIwk3IaDhwXo8y_w_4052-1066-4160-1285_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Zb8RvqigGouqL_h62zjHyQ.jpg,train,regulatory--no-entry--g1,954,446,978,471,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Zb8RvqigGouqL_h62zjHyQ_954-446-978-471_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/Zb8RvqigGouqL_h62zjHyQ.jpg,train,regulatory--no-entry--g1,0,410,24,449,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/Zb8RvqigGouqL_h62zjHyQ_0-410-24-449_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/ZrEj_pKiOZFxYzrCXA2djA.jpg,train,regulatory--no-entry--g1,1604,2217,1614,2259,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/ZrEj_pKiOZFxYzrCXA2djA_1604-2217-1614-2259_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_6YcirNrAIzAAsrGb1Exow.jpg,train,regulatory--no-entry--g1,3493,1594,3705,1801,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_6YcirNrAIzAAsrGb1Exow_3493-1594-3705-1801_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_E0yUUFLNfcpEcU3n0Cxow.jpg,val,regulatory--no-entry--g1,974,798,985,812,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_E0yUUFLNfcpEcU3n0Cxow_974-798-985-812_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_FQyyk2STPe_KSfu1ZKNdg.jpg,train,information--pedestrians-crossing--g1,2854,1200,2941,1286,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_FQyyk2STPe_KSfu1ZKNdg_2854-1200-2941-1286_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_G0G4vyGPHQPSj-A2VoNvg.jpg,train,regulatory--stop--g1,2987,1550,3082,1642,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_G0G4vyGPHQPSj-A2VoNvg_2987-1550-3082-1642_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_LEvJ00wS94GUriLS7czaA.jpg,val,regulatory--yield--g1,1140,1011,1218,1077,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_LEvJ00wS94GUriLS7czaA_1140-1011-1218-1077_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_NjJH6u5GIaG44iYbgNbrQ.jpg,train,regulatory--stop--g1,2250,2027,2279,2066,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_NjJH6u5GIaG44iYbgNbrQ_2250-2027-2279-2066_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_WJNbeBhGoWW39BHC08zuw.jpg,val,regulatory--no-entry--g1,2085,1577,2185,1791,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_WJNbeBhGoWW39BHC08zuw_2085-1577-2185-1791_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_WJNbeBhGoWW39BHC08zuw.jpg,val,regulatory--no-entry--g1,1373,1714,1411,1858,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_WJNbeBhGoWW39BHC08zuw_1373-1714-1411-1858_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,1778,1222,1837,1394,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_1778-1222-1837-1394_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,1817,1170,1931,1257,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_1817-1170-1931-1257_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,1690,1087,1831,1143,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_1690-1087-1831-1143_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,2217,1351,2260,1479,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_2217-1351-2260-1479_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,1645,1468,1661,1484,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_1645-1468-1661-1484_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,2215,1270,2266,1391,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_2215-1270-2266-1391_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,282,1241,339,1300,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_282-1241-339-1300_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__Y8BcLJ1fhqwMARVgPg7Q.jpg,val,other-sign,1775,1139,1812,1192,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/__Y8BcLJ1fhqwMARVgPg7Q_1775-1139-1812-1192_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__kprvedRGmbZJIfLBNq_w.jpg,test,other-sign,1917,1747,2040,1835,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/__kprvedRGmbZJIfLBNq_w_1917-1747-2040-1835_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,1311,251,1705,511,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_1311-251-1705-511_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,1876,419,1900,454,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_1876-419-1900-454_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,1881,475,1905,490,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_1881-475-1905-490_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,579,447,616,485,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_579-447-616-485_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,1372,288,1487,400,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_1372-288-1487-400_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/__n7yWAdeWtVB_N968KgbA.jpg,train,other-sign,1528,289,1633,397,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/__n7yWAdeWtVB_N968KgbA_1528-289-1633-397_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_clv3gwes2yMPWhYMjXk1Q.jpg,train,regulatory--yield--g1,1884,698,2046,838,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_clv3gwes2yMPWhYMjXk1Q_1884-698-2046-838_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_jSql3v84jZKQ03SHjH-bQ.jpg,val,regulatory--no-entry--g1,30,301,115,382,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_jSql3v84jZKQ03SHjH-bQ_30-301-115-382_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_kPeIdcLu1Dhvi6lcL-lXw.jpg,train,other-sign,2080,2383,2108,2407,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_kPeIdcLu1Dhvi6lcL-lXw_2080-2383-2108-2407_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_kPeIdcLu1Dhvi6lcL-lXw.jpg,train,other-sign,2104,2383,2128,2406,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_kPeIdcLu1Dhvi6lcL-lXw_2104-2383-2128-2406_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_kPeIdcLu1Dhvi6lcL-lXw.jpg,train,other-sign,2083,2401,2129,2415,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_kPeIdcLu1Dhvi6lcL-lXw_2083-2401-2129-2415_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_ncNmrfRbeGS7nws7LEz2g.jpg,train,regulatory--yield--g1,2345,1264,2545,1443,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_ncNmrfRbeGS7nws7LEz2g_2345-1264-2545-1443_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,964,1522,1056,1642,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_964-1522-1056-1642_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,2711,1542,2841,1580,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_2711-1542-2841-1580_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,2712,1574,2842,1609,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_2712-1574-2842-1609_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,2631,1611,2739,1657,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_2631-1611-2739-1657_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,2639,1573,2734,1624,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_2639-1573-2734-1624_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oBAVA1nHyxxz1UitO3eVg.jpg,val,other-sign,2636,1538,2730,1595,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/_oBAVA1nHyxxz1UitO3eVg_2636-1538-2730-1595_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oMDr3nEe6o4r7DcepZDnw.jpg,train,information--pedestrians-crossing--g1,976,1530,1095,1645,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_oMDr3nEe6o4r7DcepZDnw_976-1530-1095-1645_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_oMDr3nEe6o4r7DcepZDnw.jpg,train,information--pedestrians-crossing--g1,1719,1586,1782,1656,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_oMDr3nEe6o4r7DcepZDnw_1719-1586-1782-1656_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_tYSRrxDwm9vjnxCOSnHCA.jpg,train,information--pedestrians-crossing--g1,391,335,428,372,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_tYSRrxDwm9vjnxCOSnHCA_391-335-428-372_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_txRkRXf78gdej_FiPlhUA.jpg,train,other-sign,1598,1765,2670,2168,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_txRkRXf78gdej_FiPlhUA_1598-1765-2670-2168_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_txRkRXf78gdej_FiPlhUA.jpg,train,other-sign,640,1796,1803,2223,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_txRkRXf78gdej_FiPlhUA_640-1796-1803-2223_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_txRkRXf78gdej_FiPlhUA.jpg,train,other-sign,718,1855,1287,2079,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_txRkRXf78gdej_FiPlhUA_718-1855-1287-2079_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_txRkRXf78gdej_FiPlhUA.jpg,train,other-sign,1635,2583,1737,2858,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_txRkRXf78gdej_FiPlhUA_1635-2583-1737-2858_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_txRkRXf78gdej_FiPlhUA.jpg,train,other-sign,1681,1816,2291,2041,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/_txRkRXf78gdej_FiPlhUA_1681-1816-2291-2041_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_wolEsicbie4r3cii6OMCQ.jpg,test,regulatory--yield--g1,2091,1356,2150,1409,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/_wolEsicbie4r3cii6OMCQ_2091-1356-2150-1409_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/_xmW1oVjK20KW1WghH75Og.jpg,test,regulatory--yield--g1,798,375,836,406,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/_xmW1oVjK20KW1WghH75Og_798-375-836-406_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/a-pxvxDqKhRI_cO8AZYOFA.jpg,val,regulatory--stop--g1,505,1629,663,1792,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/a-pxvxDqKhRI_cO8AZYOFA_505-1629-663-1792_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/a6eLQxz4pmmH9fDWfGvilQ.jpg,train,regulatory--stop--g1,2990,1154,3207,1352,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/a6eLQxz4pmmH9fDWfGvilQ_2990-1154-3207-1352_regulatory--stop--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aLBMyzEFTJHW14ERK9_GgQ.jpg,train,other-sign,2052,1475,2104,1559,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aLBMyzEFTJHW14ERK9_GgQ_2052-1475-2104-1559_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aMVUsZGlYCCJYmWnbXbtMA.jpg,test,regulatory--no-entry--g1,3179,681,3319,898,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/test/aMVUsZGlYCCJYmWnbXbtMA_3179-681-3319-898_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aW6t72Ze0N87pl7rkGx5Yw.jpg,train,regulatory--no-entry--g1,1351,400,1365,430,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aW6t72Ze0N87pl7rkGx5Yw_1351-400-1365-430_regulatory--no-entry--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aXatBvhRINPcn71__h8hlg.jpg,train,regulatory--yield--g1,1224,209,1268,259,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aXatBvhRINPcn71__h8hlg_1224-209-1268-259_regulatory--yield--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2643,1672,2749,1690,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2643-1672-2749-1690_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,3395,1199,3472,1343,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_3395-1199-3472-1343_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2044,1805,2065,1826,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2044-1805-2065-1826_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2176,1820,2191,1835,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2176-1820-2191-1835_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2169,1800,2200,1818,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2169-1800-2200-1818_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,1593,1806,1621,1821,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_1593-1806-1621-1821_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2011,1821,2032,1856,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2011-1821-2032-1856_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,1646,1826,1662,1844,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_1646-1826-1662-1844_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2080,1834,2108,1856,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2080-1834-2108-1856_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2085,1806,2110,1841,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2085-1806-2110-1841_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,1635,1801,1656,1836,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_1635-1801-1656-1836_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,1872,1756,1902,1765,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_1872-1756-1902-1765_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2043,1822,2067,1837,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2043-1822-2067-1837_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,3622,1115,3720,1287,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_3622-1115-3720-1287_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZVt1U70Cmp2ytpx3dDJFQ.jpg,train,other-sign,2638,1827,2659,1864,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZVt1U70Cmp2ytpx3dDJFQ_2638-1827-2659-1864_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZxEmQTn4tcDKsLZFtpung.jpg,train,other-sign,523,1413,573,1464,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZxEmQTn4tcDKsLZFtpung_523-1413-573-1464_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZxEmQTn4tcDKsLZFtpung.jpg,train,other-sign,461,1475,475,1486,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZxEmQTn4tcDKsLZFtpung_461-1475-475-1486_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZxEmQTn4tcDKsLZFtpung.jpg,train,other-sign,532,1453,567,1470,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZxEmQTn4tcDKsLZFtpung_532-1453-567-1470_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aZxEmQTn4tcDKsLZFtpung.jpg,train,other-sign,452,1452,483,1477,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aZxEmQTn4tcDKsLZFtpung_452-1452-483-1477_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/aiDe0h6dvE3nEwCgA56bOQ.jpg,train,other-sign,1341,708,1407,765,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/aiDe0h6dvE3nEwCgA56bOQ_1341-708-1407-765_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/atKNYh0y29WjV2gCoxRrPQ.jpg,val,information--pedestrians-crossing--g1,939,993,1186,1233,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/val/atKNYh0y29WjV2gCoxRrPQ_939-993-1186-1233_information--pedestrians-crossing--g1.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/awNz0OoCOspxlskhOEX39A.jpg,train,other-sign,906,412,977,489,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/awNz0OoCOspxlskhOEX39A_906-412-977-489_other-sign.png
/data/project/MSA8395/mapillary_traffic_sign_dataset/images/awNz0OoCOspxlskhOEX39A.jpg,train,other-sign,925,444,943,461,/home/aprabhakar4/Computer-Vision-Assignment/results/preproc_signs/train/awNz0OoCOspxlskhOEX39A_925-444-943-461_other-sign.png
